iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,new_cases_7d
ESP,Europe,Spain,2022-02-22,11003260.0,0.0,22703.571,101826.0,0.0,134.714,231361.995,0.0,477.381,2141.062,0.0,2.833,0.73,1148.0,24.139,6994.0,147.061,403.0,8.474,5157.0,108.435,85406126.0,130615.0,1798.518,2.751,108755.0,2.29,0.185,5.4,tests performed,92337963.0,41031519.0,38917445.0,23927015.0,100909.0,88723.0,194.16,86.28,81.83,50.31,1866.0,2083.0,0.004,38.42,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,22703.571428571428
ESP,Europe,Spain,2022-02-23,11003260.0,0.0,22703.571,101826.0,0.0,134.714,231361.995,0.0,477.381,2141.062,0.0,2.833,0.74,1089.0,22.898,6553.0,137.788,395.0,8.306,4927.0,103.598,85527558.0,121432.0,1801.076,2.557,106667.0,2.246,0.18,5.6,tests performed,92371808.0,41034001.0,38929905.0,23955189.0,33845.0,49901.0,194.23,86.28,81.86,50.37,1049.0,1407.0,0.003,38.42,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,22703.571428571428
ESP,Europe,Spain,2022-02-24,11003260.0,0.0,22703.571,101826.0,0.0,134.714,231361.995,0.0,477.381,2141.062,0.0,2.833,0.75,1040.0,21.868,6113.0,128.536,381.0,8.011,4675.0,98.3,85630148.0,102590.0,1803.236,2.16,104337.0,2.197,0.175,5.7,tests performed,92491318.0,41059268.0,38973675.0,24031054.0,119510.0,52767.0,194.48,86.33,81.95,50.53,1110.0,4925.0,0.01,38.41,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,22703.571428571428
ESP,Europe,Spain,2022-02-25,11003260.0,0.0,22703.571,101826.0,0.0,134.714,231361.995,0.0,477.381,2141.062,0.0,2.833,0.76,1022.0,21.489,6016.0,126.496,357.0,7.507,4449.0,93.548,85730090.0,99942.0,1805.341,2.105,101138.0,2.13,0.171,5.8,tests performed,,,,,,53285.0,,,,,1120.0,5327.0,0.011,38.41,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,22703.571428571428
ESP,Europe,Spain,2022-02-26,11003260.0,0.0,22703.571,101826.0,0.0,134.714,231361.995,0.0,477.381,2141.062,0.0,2.833,0.77,1025.0,21.552,5974.0,125.613,335.0,7.044,4226.0,88.859,85783526.0,53436.0,1806.466,1.125,99877.0,2.103,0.17,5.9,tests performed,,,,,,53803.0,,,,,1131.0,5729.0,0.012,38.41,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,22703.571428571428
ESP,Europe,Spain,2022-02-27,11121205.0,117945.0,16849.286,102488.0,662.0,94.571,233841.987,2479.991,354.284,2154.982,13.92,1.989,0.77,970.0,20.396,5719.0,120.252,326.0,6.855,4045.0,85.053,85828946.0,45420.0,1807.422,0.956,99394.0,2.093,0.169,5.9,tests performed,92591078.0,41069645.0,39022500.0,24091562.0,,54321.0,194.69,86.36,82.05,50.66,1142.0,6131.0,0.013,38.4,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,98844.22,10.64,-5.89,2078.3655,16849.285714285714
ESP,Europe,Spain,2022-02-28,11121205.0,0.0,16849.286,102488.0,0.0,94.571,233841.987,0.0,354.284,2154.982,0.0,1.989,0.78,941.0,19.786,5384.0,113.208,306.0,6.434,3929.0,82.614,85942782.0,113836.0,1809.82,2.397,95324.0,2.007,0.166,6.0,tests performed,92633158.0,41073324.0,39039472.0,,42080.0,56586.0,194.78,86.36,82.09,,1190.0,6565.0,0.014,38.4,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,16849.285714285714
ESP,Europe,Spain,2022-03-01,11121205.0,0.0,16849.286,102488.0,0.0,94.571,233841.987,0.0,354.284,2154.982,0.0,1.989,0.81,892.0,18.756,5217.0,109.696,299.0,6.287,3759.0,79.039,86057105.0,114323.0,1812.227,2.407,92997.0,1.958,0.164,6.1,tests performed,92679676.0,41076523.0,39062167.0,,46518.0,48816.0,194.87,86.37,82.13,,1026.0,6429.0,0.014,38.39,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,16849.285714285714
ESP,Europe,Spain,2022-03-02,11121205.0,0.0,16849.286,102488.0,0.0,94.571,233841.987,0.0,354.284,2154.982,0.0,1.989,0.82,879.0,18.482,5014.0,105.428,291.0,6.119,3653.0,76.81,86175140.0,118035.0,1814.713,2.486,92512.0,1.948,0.165,6.1,tests performed,92726740.0,41079854.0,39083122.0,,47064.0,50705.0,194.97,86.38,82.18,,1066.0,6550.0,0.014,38.39,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,16849.285714285714
ESP,Europe,Spain,2022-03-03,11121205.0,0.0,16849.286,102488.0,0.0,94.571,233841.987,0.0,354.284,2154.982,0.0,1.989,0.83,851.0,17.894,4840.0,101.769,277.0,5.824,3582.0,75.318,86280851.0,105711.0,1816.939,2.226,92958.0,1.958,0.167,6.0,tests performed,92774397.0,41083791.0,39103590.0,,47657.0,40440.0,195.07,86.39,82.22,,850.0,3503.0,0.007,38.38,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,16849.285714285714
ESP,Europe,Spain,2022-03-04,11121205.0,0.0,16849.286,102488.0,0.0,94.571,233841.987,0.0,354.284,2154.982,0.0,1.989,0.83,823.0,17.305,4729.0,99.435,276.0,5.803,3532.0,74.266,86385812.0,104961.0,1819.149,2.21,93675.0,1.973,0.168,6.0,tests performed,,,,,,47357.0,,,,,996.0,3121.0,0.007,38.38,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,16849.285714285714
ESP,Europe,Spain,2022-03-05,11121205.0,0.0,16849.286,102488.0,0.0,94.571,233841.987,0.0,354.284,2154.982,0.0,1.989,0.85,823.0,17.305,4739.0,99.645,272.0,5.719,3501.0,73.614,86444605.0,58793.0,1820.387,1.238,94440.0,1.989,0.169,5.9,tests performed,,,,,,54273.0,,,,,1141.0,2739.0,0.006,38.38,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,16849.285714285714
ESP,Europe,Spain,2022-03-06,11232492.0,111287.0,15898.143,103016.0,528.0,75.429,236181.983,2339.996,334.285,2166.084,11.102,1.586,0.87,804.0,16.905,4703.0,98.888,271.0,5.698,3452.0,72.584,86491796.0,47191.0,1821.381,0.994,94693.0,1.994,0.169,5.9,tests performed,,,,,,61190.0,,,,,1287.0,2356.0,0.005,38.38,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,98297.516,10.47,-5.94,2066.87,15898.142857142857
ESP,Europe,Spain,2022-03-07,11232492.0,0.0,15898.143,103016.0,0.0,75.429,236181.983,0.0,334.285,2166.084,0.0,1.586,0.88,750.0,15.77,4456.0,93.695,255.0,5.362,3396.0,71.407,86620324.0,128528.0,1824.087,2.707,96792.0,2.038,0.171,5.8,tests performed,,,,,,66846.0,,,,,1406.0,1942.0,0.004,35.61,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,15898.142857142857
ESP,Europe,Spain,2022-03-08,11232492.0,0.0,15898.143,103016.0,0.0,75.429,236181.983,0.0,334.285,2166.084,0.0,1.586,0.88,727.0,15.286,4278.0,89.952,259.0,5.446,3354.0,70.523,86740501.0,120177.0,1826.618,2.531,97628.0,2.056,0.172,5.8,tests performed,,,,,,71867.0,,,,,1511.0,1597.0,0.003,35.61,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,15898.142857142857
ESP,Europe,Spain,2022-03-09,11232492.0,0.0,15898.143,103016.0,0.0,75.429,236181.983,0.0,334.285,2166.084,0.0,1.586,0.9,720.0,15.139,4136.0,86.966,255.0,5.362,3264.0,68.631,86855393.0,114892.0,1829.038,2.419,97179.0,2.046,0.171,5.8,tests performed,,,,,,76811.0,,,,,1615.0,1233.0,0.003,35.61,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,15898.142857142857
ESP,Europe,Spain,2022-03-10,11232492.0,0.0,15898.143,103016.0,0.0,75.429,236181.983,0.0,334.285,2166.084,0.0,1.586,0.9,687.0,14.445,4073.0,85.642,264.0,5.551,3206.0,67.412,86955708.0,100315.0,1831.15,2.112,96408.0,2.03,0.171,5.8,tests performed,93346088.0,41089269.0,39845453.0,24114643.0,,81670.0,196.28,86.4,83.78,50.71,1717.0,783.0,0.002,35.45,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,15898.142857142857
ESP,Europe,Spain,2022-03-11,11232492.0,0.0,15898.143,103016.0,0.0,75.429,236181.983,0.0,334.285,2166.084,0.0,1.586,0.9,687.0,14.445,4054.0,85.242,267.0,5.614,3149.0,66.213,87052294.0,96586.0,1833.184,2.034,95212.0,2.005,0.171,5.8,tests performed,,,,,,75366.0,,,,,1585.0,1222.0,0.003,35.45,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,15898.142857142857
ESP,Europe,Spain,2022-03-12,11232492.0,0.0,15898.143,103016.0,0.0,75.429,236181.983,0.0,334.285,2166.084,0.0,1.586,0.92,683.0,14.361,4061.0,85.389,271.0,5.698,3088.0,64.93,87106463.0,54169.0,1834.325,1.141,94551.0,1.991,0.171,5.8,tests performed,,,,,,69061.0,,,,,1452.0,1662.0,0.003,35.45,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,15898.142857142857
ESP,Europe,Spain,2022-03-13,11343111.0,110619.0,15802.714,103460.0,444.0,63.429,238507.933,2325.95,332.279,2175.42,9.336,1.334,0.94,668.0,14.046,4147.0,87.198,272.0,5.719,3131.0,65.835,87153840.0,47377.0,1835.322,0.998,94578.0,1.992,0.171,5.8,tests performed,,,,,,62756.0,,,,,1320.0,2102.0,0.004,35.45,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,97883.414,10.33,-4.65,2058.1628,15802.714285714286
ESP,Europe,Spain,2022-03-14,11343111.0,0.0,15802.714,103460.0,0.0,63.429,238507.933,0.0,332.279,2175.42,0.0,1.334,0.96,637.0,13.394,4134.0,86.924,269.0,5.656,3130.0,65.813,87283013.0,129173.0,1838.043,2.72,94670.0,1.994,0.173,5.8,tests performed,,,,,,56452.0,,,,,1187.0,2542.0,0.005,35.45,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,15802.714285714286
ESP,Europe,Spain,2022-03-15,11343111.0,0.0,15802.714,103460.0,0.0,63.429,238507.933,0.0,332.279,2175.42,0.0,1.334,0.99,605.0,12.721,4091.0,86.02,256.0,5.383,3181.0,66.886,87404979.0,121966.0,1840.611,2.568,94925.0,1.999,0.174,5.7,tests performed,,,,,,50147.0,,,,,1054.0,2982.0,0.006,35.45,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,15802.714285714286
ESP,Europe,Spain,2022-03-16,11343111.0,0.0,15802.714,103460.0,0.0,63.429,238507.933,0.0,332.279,2175.42,0.0,1.334,1.03,592.0,12.448,3970.0,83.476,236.0,4.962,3246.0,68.253,87519222.0,114243.0,1843.017,2.406,94833.0,1.997,0.176,5.7,tests performed,93571317.0,41112436.0,39976615.0,24312467.0,,43843.0,196.75,86.45,84.06,51.12,922.0,3421.0,0.007,35.42,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,15802.714285714286
ESP,Europe,Spain,2022-03-17,11343111.0,0.0,15802.714,103460.0,0.0,63.429,238507.933,0.0,332.279,2175.42,0.0,1.334,1.07,569.0,11.964,3971.0,83.497,225.0,4.731,3270.0,68.757,87616184.0,96962.0,1845.059,2.042,94354.0,1.987,0.177,5.6,tests performed,,,,,,36988.0,,,,,778.0,3750.0,0.008,35.42,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,15802.714285714286
ESP,Europe,Spain,2022-03-18,11343111.0,0.0,15802.714,103460.0,0.0,63.429,238507.933,0.0,332.279,2175.42,0.0,1.334,1.11,557.0,11.712,3909.0,82.193,215.0,4.521,3267.0,68.694,87708900.0,92716.0,1847.011,1.952,93801.0,1.975,0.178,5.6,tests performed,,,,,,36438.0,,,,,766.0,3640.0,0.008,35.42,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,15802.714285714286
ESP,Europe,Spain,2022-03-19,11343111.0,0.0,15802.714,103460.0,0.0,63.429,238507.933,0.0,332.279,2175.42,0.0,1.334,1.13,557.0,11.712,3922.0,82.467,204.0,4.289,3268.0,68.715,87759515.0,50615.0,1848.077,1.066,93293.0,1.965,0.179,5.6,tests performed,,,,,,35887.0,,,,,755.0,3529.0,0.007,35.42,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,15802.714285714286
ESP,Europe,Spain,2022-03-20,11461781.0,118670.0,16952.857,103833.0,373.0,53.286,241003.168,2495.236,356.462,2183.263,7.843,1.12,1.14,541.0,11.375,4080.0,85.789,196.0,4.121,3273.0,68.82,87803777.0,44262.0,1849.009,0.932,92848.0,1.955,0.179,5.6,tests performed,,,,,,35337.0,,,,,743.0,3418.0,0.007,35.42,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,97819.516,10.23,-0.74,2056.8193,16952.85714285714
ESP,Europe,Spain,2022-03-21,11461781.0,0.0,16952.857,103833.0,0.0,53.286,241003.168,0.0,356.462,2183.263,0.0,1.12,1.15,534.0,11.228,3950.0,83.055,203.0,4.268,3229.0,67.895,87930002.0,126225.0,1851.667,2.658,92427.0,1.946,0.18,5.6,tests performed,,,,,,34787.0,,,,,731.0,3307.0,0.007,35.42,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,16952.85714285714
ESP,Europe,Spain,2022-03-22,11461781.0,0.0,16952.857,103833.0,0.0,53.286,241003.168,0.0,356.462,2183.263,0.0,1.12,1.16,538.0,11.312,3971.0,83.497,208.0,4.374,3212.0,67.538,88051267.0,121265.0,1854.221,2.554,92327.0,1.944,0.184,5.4,tests performed,,,,,,34237.0,,,,,720.0,3197.0,0.007,35.42,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,16952.85714285714
ESP,Europe,Spain,2022-03-23,11461781.0,0.0,16952.857,103833.0,0.0,53.286,241003.168,0.0,356.462,2183.263,0.0,1.12,1.17,506.0,10.639,3949.0,83.034,212.0,4.458,3230.0,67.916,88162594.0,111327.0,1856.565,2.344,91910.0,1.935,0.185,5.4,tests performed,93807121.0,41134037.0,40118474.0,24424856.0,,33686.0,197.25,86.49,84.36,51.36,708.0,3086.0,0.006,35.39,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,16952.85714285714
ESP,Europe,Spain,2022-03-24,11461781.0,0.0,16952.857,103833.0,0.0,53.286,241003.168,0.0,356.462,2183.263,0.0,1.12,1.17,492.0,10.345,3945.0,82.95,218.0,4.584,3260.0,68.547,88253937.0,91343.0,1858.489,1.924,91108.0,1.919,0.187,5.3,tests performed,,,,,,32902.0,,,,,692.0,3045.0,0.006,35.39,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,16952.85714285714
ESP,Europe,Spain,2022-03-25,11461781.0,0.0,16952.857,103833.0,0.0,53.286,241003.168,0.0,356.462,2183.263,0.0,1.12,1.18,489.0,10.282,3903.0,82.067,223.0,4.689,3280.0,68.968,88342118.0,88181.0,1860.346,1.857,90460.0,1.905,0.188,5.3,tests performed,,,,,,32117.0,,,,,675.0,3005.0,0.006,35.39,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,16952.85714285714
ESP,Europe,Spain,2022-03-26,11461781.0,0.0,16952.857,103833.0,0.0,53.286,241003.168,0.0,356.462,2183.263,0.0,1.12,1.16,488.0,10.261,3908.0,82.172,228.0,4.794,3292.0,69.22,88389590.0,47472.0,1861.345,1.0,90011.0,1.895,0.187,5.3,tests performed,,,,,,31333.0,,,,,659.0,2965.0,0.006,35.39,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,16952.85714285714
ESP,Europe,Spain,2022-03-27,11585184.0,123403.0,17629.0,104144.0,311.0,44.429,243597.924,2594.755,370.679,2189.802,6.539,0.934,1.14,474.0,9.967,3899.0,81.983,221.0,4.647,3225.0,67.811,88428004.0,38414.0,1862.154,0.809,89175.0,1.878,0.186,5.4,tests performed,,,,,,30548.0,,,,,642.0,2924.0,0.006,35.39,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,97982.81,10.16,1.96,2060.253,17629.0
ESP,Europe,Spain,2022-03-28,11585184.0,0.0,17629.0,104144.0,0.0,44.429,243597.924,0.0,370.679,2189.802,0.0,0.934,1.12,443.0,9.315,3721.0,78.24,208.0,4.374,3216.0,67.622,88522043.0,94039.0,1864.135,1.98,84577.0,1.781,0.185,5.4,tests performed,,,,,,29764.0,,,,,626.0,2884.0,0.006,35.39,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,17629.0
ESP,Europe,Spain,2022-03-29,11585184.0,0.0,17629.0,104144.0,0.0,44.429,243597.924,0.0,370.679,2189.802,0.0,0.934,1.1,441.0,9.273,3753.0,78.913,194.0,4.079,3246.0,68.253,88603906.0,81863.0,1865.859,1.724,78948.0,1.663,0.182,5.5,tests performed,,,,,,28979.0,,,,,609.0,2843.0,0.006,35.39,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,17629.0
ESP,Europe,Spain,2022-03-30,11585184.0,0.0,17629.0,104144.0,0.0,44.429,243597.924,0.0,370.679,2189.802,0.0,0.934,1.07,415.0,8.726,3708.0,77.967,188.0,3.953,3229.0,67.895,88677358.0,73452.0,1867.405,1.547,73538.0,1.549,0.179,5.6,tests performed,94004482.0,41153657.0,40240841.0,24507469.0,,28194.0,197.66,86.53,84.61,51.53,593.0,2803.0,0.006,35.37,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,17629.0
ESP,Europe,Spain,2022-03-31,11585184.0,0.0,17629.0,104144.0,0.0,44.429,243597.924,0.0,370.679,2189.802,0.0,0.934,1.04,417.0,8.768,3681.0,77.399,191.0,4.016,3208.0,67.454,88738480.0,61122.0,1868.693,1.287,69220.0,1.458,0.176,5.7,tests performed,,,,,,26745.0,,,,,562.0,2683.0,0.006,35.37,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,17629.0
ESP,Europe,Spain,2022-04-01,11585184.0,0.0,17629.0,104144.0,0.0,44.429,243597.924,0.0,370.679,2189.802,0.0,0.934,1.02,409.0,8.6,3639.0,76.516,197.0,4.142,3202.0,67.327,88801971.0,63491.0,1870.03,1.337,65693.0,1.383,0.173,5.8,tests performed,,,,,,25295.0,,,,,532.0,2564.0,0.005,35.37,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,17629.0
ESP,Europe,Spain,2022-04-02,11585184.0,0.0,17629.0,104144.0,0.0,44.429,243597.924,0.0,370.679,2189.802,0.0,0.934,1.01,406.0,8.537,3626.0,76.243,203.0,4.268,3192.0,67.117,88838807.0,36836.0,1870.805,0.776,64174.0,1.351,0.173,5.8,tests performed,,,,,,23845.0,,,,,501.0,2444.0,0.005,35.37,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,17629.0
ESP,Europe,Spain,2022-04-03,11652243.0,67059.0,9579.857,104457.0,313.0,44.714,245007.951,1410.028,201.433,2196.384,6.581,0.94,0.99,390.0,8.2,3822.0,80.364,209.0,4.395,3199.0,67.264,88868743.0,29936.0,1871.436,0.63,62963.0,1.326,0.172,5.8,tests performed,,,,,,22396.0,,,,,471.0,2325.0,0.005,35.37,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,98107.31,10.09,1.49,2062.8708,9579.857142857143
ESP,Europe,Spain,2022-04-04,11652243.0,0.0,9579.857,104457.0,0.0,44.714,245007.951,0.0,201.433,2196.384,0.0,0.94,0.98,367.0,7.717,3789.0,79.67,200.0,4.205,3204.0,67.369,88948738.0,79995.0,1873.12,1.685,60956.0,1.284,0.174,5.7,tests performed,,,,,,20946.0,,,,,440.0,2205.0,0.005,35.37,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,9579.857142857143
ESP,Europe,Spain,2022-04-05,11652243.0,0.0,9579.857,104457.0,0.0,44.714,245007.951,0.0,201.433,2196.384,0.0,0.94,0.97,358.0,7.528,3788.0,79.649,204.0,4.289,3153.0,66.297,89021756.0,73018.0,1874.658,1.538,59693.0,1.257,0.176,5.7,tests performed,,,,,,19497.0,,,,,410.0,2086.0,0.004,35.37,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,9579.857142857143
ESP,Europe,Spain,2022-04-06,11652243.0,0.0,9579.857,104457.0,0.0,44.714,245007.951,0.0,201.433,2196.384,0.0,0.94,0.98,364.0,7.654,3826.0,80.448,207.0,4.353,3147.0,66.171,89091010.0,69254.0,1876.116,1.458,59093.0,1.244,0.178,5.6,tests performed,94130810.0,41167422.0,40292719.0,24596083.0,,18047.0,197.93,86.56,84.72,51.72,379.0,1966.0,0.004,35.36,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,9579.857142857143
ESP,Europe,Spain,2022-04-07,11652243.0,0.0,9579.857,104457.0,0.0,44.714,245007.951,0.0,201.433,2196.384,0.0,0.94,0.98,358.0,7.528,3866.0,81.289,202.0,4.247,3213.0,67.559,89153344.0,62334.0,1877.429,1.313,59266.0,1.248,0.181,5.5,tests performed,,,,,,17683.0,,,,,372.0,1999.0,0.004,34.51,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,9579.857142857143
ESP,Europe,Spain,2022-04-08,11652243.0,0.0,9579.857,104457.0,0.0,44.714,245007.951,0.0,201.433,2196.384,0.0,0.94,0.99,356.0,7.485,3808.0,80.07,201.0,4.226,3285.0,69.073,89213321.0,59977.0,1878.692,1.263,58764.0,1.237,0.184,5.4,tests performed,,,,,,17319.0,,,,,364.0,2032.0,0.004,34.51,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,9579.857142857143
ESP,Europe,Spain,2022-04-09,11652243.0,0.0,9579.857,104457.0,0.0,44.714,245007.951,0.0,201.433,2196.384,0.0,0.94,0.97,355.0,7.464,3800.0,79.901,202.0,4.247,3365.0,70.755,89249961.0,36640.0,1879.463,0.772,58736.0,1.237,0.188,5.3,tests performed,,,,,,16955.0,,,,,357.0,2064.0,0.004,34.51,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,9579.857142857143
ESP,Europe,Spain,2022-04-10,11724441.0,72198.0,10314.0,104793.0,336.0,48.0,246526.035,1518.084,216.869,2203.449,7.065,1.009,0.96,358.0,7.528,4343.0,91.319,207.0,4.353,3577.0,75.212,89279697.0,29736.0,1880.09,0.626,58708.0,1.236,0.19,5.3,tests performed,,,,,,16591.0,,,,,349.0,2097.0,0.004,34.51,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,98568.21,10.05,5.62,2072.562,10314.0
ESP,Europe,Spain,2022-04-11,11724441.0,0.0,10314.0,104793.0,0.0,48.0,246526.035,0.0,216.869,2203.449,0.0,1.009,0.94,338.0,7.107,4435.0,93.253,209.0,4.395,3759.0,79.039,89353191.0,73494.0,1881.637,1.548,57779.0,1.217,0.2,5.0,tests performed,,,,,,16227.0,,,,,341.0,2130.0,0.004,34.51,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,10314.0
ESP,Europe,Spain,2022-04-12,11724441.0,0.0,10314.0,104793.0,0.0,48.0,246526.035,0.0,216.869,2203.449,0.0,1.009,0.92,340.0,7.149,4517.0,94.978,216.0,4.542,3908.0,82.172,89416954.0,63763.0,1882.98,1.343,56457.0,1.189,0.211,4.7,tests performed,94223806.0,41180591.0,40349823.0,24639562.0,,15863.0,198.12,86.59,84.84,51.81,334.0,2162.0,0.005,34.5,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,10314.0
